track_id,split,genre
38830,test,International
38833,test,International
38834,test,International
38847,train,Experimental
38859,val,Experimental
38878,train,Electronic
38879,val,Experimental
38880,val,Experimental
38881,val,Experimental
38882,val,Experimental
38884,val,Experimental
38886,val,Experimental
38887,val,Experimental
38888,val,Experimental
38890,val,Experimental
38891,val,Experimental
38892,val,Experimental
38893,val,Experimental
38894,val,Experimental
38895,val,Experimental
38896,val,Experimental
38898,val,Experimental
38899,val,Experimental
38900,val,Experimental
38901,val,Experimental
38902,val,Experimental
38904,val,Experimental
38905,val,Experimental
38906,val,Experimental
38907,val,Experimental
38908,val,Experimental
38910,val,Experimental
38911,val,Experimental
38912,val,Experimental
38914,val,Experimental
38955,train,Pop
38961,train,Pop
38964,train,Experimental
38965,train,Experimental
38966,train,Experimental
38967,train,Experimental
39188,train,Experimental
39259,train,Experimental
39278,train,Experimental
39291,train,Electronic
39298,train,Rock
39316,test,Experimental
39317,test,Experimental
39318,test,Experimental
39357,train,International
39359,train,Rock
39378,train,Experimental
39484,train,Experimental
39488,train,Folk
39530,train,Pop
39605,test,Electronic
39607,test,Electronic
39658,train,Pop
39659,train,Pop
39660,train,Pop
39661,train,Pop
39662,train,Pop
39663,train,Pop
39664,train,Pop
39665,train,Pop
39666,train,Pop
39667,train,Pop
39875,train,Experimental
39900,train,Experimental
39904,train,Experimental
40121,train,Experimental
40122,train,Experimental
40123,train,Experimental
40133,train,Rock
40134,train,Rock
40139,train,Rock
40141,train,Rock
40147,train,Experimental
40161,train,Experimental
40180,train,Experimental
40182,train,Experimental
40229,test,Folk
40230,test,Folk
40231,test,Folk
40232,test,Folk
40233,test,Folk
40234,test,Folk
40235,test,Folk
40236,test,Folk
40237,test,Folk
40238,test,Folk
40239,test,Folk
40240,test,Folk
40241,test,Folk
40242,test,Folk
40243,test,Folk
40244,test,Folk
40245,test,Folk
40250,train,Instrumental
40509,train,Experimental
40525,train,Hip-Hop
40541,train,Hip-Hop
40542,train,Hip-Hop
40598,train,Experimental
40654,val,Instrumental
40655,val,Instrumental
40656,val,Instrumental
40657,val,Instrumental
40658,val,Instrumental
40659,val,Instrumental
40660,val,Instrumental
40683,train,Electronic
40725,train,Electronic
40842,train,Electronic
40843,train,Electronic
40844,test,Electronic
40845,test,Electronic
40851,train,Electronic
40903,train,Rock
40908,train,Experimental
40909,train,Experimental
40938,train,Rock
40940,train,Rock
40984,val,Rock
40985,train,Rock
40986,train,Rock
41018,train,International
41019,test,International
41020,val,International
41054,train,Experimental
41095,train,Rock
41147,train,Electronic
41191,train,Folk
41192,train,Folk
41310,test,Folk
41381,val,Pop
41568,train,Pop
41570,train,Folk
41573,train,Instrumental
41605,train,Experimental
41709,train,Experimental
41714,train,Experimental
41812,train,Rock
41819,val,Pop
41820,val,Pop
41825,val,Pop
41961,train,Rock
41962,train,Rock
41965,train,Rock
41971,val,Instrumental
41983,train,Instrumental
42014,train,International
42016,train,International
42017,train,International
42018,test,Electronic
42019,train,Electronic
42020,train,International
42023,train,International
42025,train,International
42029,train,International
42030,train,International
42031,train,International
42040,test,Hip-Hop
42044,train,Rock
42045,train,Hip-Hop
42046,train,Hip-Hop
42048,train,Pop
42119,train,Experimental
42126,train,Experimental
42129,test,Experimental
42135,test,Experimental
42138,test,Experimental
42139,test,Experimental
42141,test,Experimental
42146,test,Experimental
42234,train,International
42235,train,International
42236,train,International
42238,train,International
42240,train,International
42241,train,International
42243,train,International
42245,train,International
42247,train,International
42310,train,Rock
42372,test,Electronic
42373,test,Electronic
42374,test,Electronic
42375,test,Electronic
42376,test,Electronic
42377,test,Electronic
42442,train,Rock
42463,test,Folk
42475,train,Rock
42648,train,Folk
42659,train,Folk
42751,train,Pop
42761,train,Rock
42789,train,Rock
42844,val,Rock
42851,val,Rock
42911,val,Pop
42914,val,Pop
42915,val,Pop
42966,train,Experimental
42984,train,Experimental
43016,train,International
43018,train,International
43019,train,International
43020,train,International
43021,train,International
43022,train,International
43023,train,International
43024,train,International
43025,train,International
43026,train,International
43027,train,International
43028,train,International
43029,train,International
43030,train,International
43063,train,Experimental
43172,train,International
43173,train,International
43516,test,International
43517,test,International
43518,test,International
43519,test,International
43520,test,International
43521,test,International
43533,train,International
43534,train,International
43535,train,International
43536,train,International
43585,train,International
43586,train,International
43587,train,International
43588,train,International
43589,train,International
43590,train,International
43592,train,International
43593,train,International
43594,train,International
43595,train,International
43596,train,International
43598,train,International
43599,train,International
43600,train,International
43608,train,Experimental
43621,train,Folk
43623,train,Folk
43691,val,Experimental
43695,train,International
43696,train,International
43697,train,International
43698,train,International
43699,train,International
43761,train,Folk
43765,test,International
43766,test,International
43767,test,International
43768,test,International
43773,train,Pop
43796,train,Folk
43842,train,Folk
43843,train,Folk
43844,train,Hip-Hop
43856,train,Hip-Hop
43857,train,Hip-Hop
43858,train,Hip-Hop
43859,test,Hip-Hop
43860,train,Hip-Hop
43861,train,Hip-Hop
43863,train,Hip-Hop
43865,train,Hip-Hop
43866,train,Hip-Hop
43867,train,Hip-Hop
43868,train,Hip-Hop
43869,train,Hip-Hop
43883,train,Experimental
43886,train,Experimental
43899,train,Hip-Hop
43911,train,Hip-Hop
43962,train,Folk
43965,train,Folk
44092,train,Electronic
44110,train,Experimental
44169,train,Experimental
44236,train,Hip-Hop
44342,train,Experimental
44347,train,Experimental
44354,train,Experimental
44355,val,Experimental
44777,test,Folk
44778,train,Experimental
44779,train,Experimental
44780,train,Experimental
44781,train,Experimental
44782,train,Experimental
44791,train,Experimental
44792,train,Experimental
44793,train,Experimental
44794,train,Experimental
44795,train,Experimental
44796,train,Experimental
44797,train,Experimental
44798,train,Experimental
44799,train,Experimental
44800,test,Experimental
44801,train,Experimental
44802,val,Experimental
44803,train,Experimental
44804,train,Experimental
44805,train,Pop
44806,train,Pop
44809,train,Pop
44820,train,International
44821,train,International
44822,train,International
44823,train,International
44848,train,Experimental
44849,train,Experimental
44850,train,Experimental
44851,train,Experimental
44853,train,Experimental
44854,train,Experimental
44917,train,Rock
44918,train,Rock
44946,train,International
44947,train,International
44948,train,International
44949,train,International
44950,train,International
44951,train,International
44952,train,International
45055,val,Rock
45099,train,Electronic
45100,train,Electronic
45101,train,Electronic
45102,train,Electronic
45103,train,Electronic
45119,val,Pop
45122,val,Pop
45125,val,Pop
45126,val,Pop
45127,val,Pop
45128,val,Pop
45149,test,Electronic
45150,train,Electronic
45151,train,Electronic
45152,test,Electronic
45153,train,Electronic
45154,train,Electronic
45335,train,Pop
45387,train,Instrumental
45388,train,Instrumental
45389,train,Instrumental
45390,train,Instrumental
45391,train,Instrumental
45392,train,Instrumental
45393,train,Instrumental
45474,train,Rock
45475,train,Rock
45508,train,Electronic
45513,train,Folk
45514,train,Folk
45515,train,Folk
45516,train,Folk
45517,train,Folk
45518,train,Folk
45519,train,Folk
45520,train,Folk
45521,train,Folk
45522,train,Folk
45523,train,Folk
45934,test,Experimental
45941,train,Experimental
46024,train,Rock
46043,train,Experimental
46058,train,Experimental
46068,train,Experimental
46078,train,Hip-Hop
46079,train,Experimental
46157,train,Electronic
46158,train,Electronic
46159,train,Electronic
46160,train,Electronic
46161,train,Experimental
46162,train,Experimental
46238,train,Experimental
46241,train,Experimental
46525,train,Instrumental
46611,train,Experimental
46711,train,Experimental
46717,test,Experimental
46718,test,Experimental
46720,test,Experimental
46726,train,Hip-Hop
46732,train,Pop
46733,train,Pop
46736,train,Pop
46839,train,Pop
46840,train,Pop
46841,train,Pop
46842,train,Pop
46844,train,Pop
46846,train,Pop
46854,train,Pop
46855,train,Pop
46928,train,Pop
46930,train,Pop
47032,val,Rock
47068,train,Electronic
47069,train,Electronic
47070,train,Electronic
47071,train,Electronic
47072,train,Electronic
47073,train,Electronic
47074,train,Electronic
47075,train,Electronic
47076,train,Electronic
47077,train,Electronic
47100,val,Pop
47192,train,Experimental
47193,train,Experimental
47194,train,Experimental
47195,train,Experimental
47196,train,Experimental
47197,train,Experimental
47198,train,Experimental
47199,train,Experimental
47200,train,Experimental
47201,train,Experimental
47202,train,Experimental
47260,train,Electronic
47471,test,Rock
47506,train,Folk
47510,train,Rock
47526,test,Rock
47628,test,Folk
47657,train,Electronic
47658,train,Electronic
47659,train,Electronic
47660,train,Electronic
47661,train,Folk
47662,train,Folk
47663,train,Folk
47665,train,Pop
47666,train,Pop
47670,train,Pop
47671,train,Pop
47707,train,Experimental
47826,train,Experimental
47835,train,Pop
47865,train,Folk
47868,train,Folk
47894,train,Pop
47895,train,Pop
47896,train,Pop
47897,train,Pop
47916,train,Rock
47921,train,Rock
48015,train,Rock
48042,train,Experimental
48043,train,Experimental
48044,train,Experimental
48046,train,Experimental
48269,train,Experimental
48293,test,Electronic
48307,train,Experimental
48317,val,Experimental
48367,train,Rock
48368,train,Rock
48369,train,Rock
48437,train,Electronic
48439,train,Electronic
48440,train,Electronic
48442,train,Electronic
48443,train,Electronic
48444,train,Pop
48446,train,Pop
48450,train,Pop
48452,train,Pop
48453,train,Pop
48454,train,Pop
48456,train,Pop
48457,train,Pop
48462,train,Electronic
48463,train,Electronic
48464,train,Electronic
48465,train,Electronic
48466,train,Electronic
48488,train,International
48489,train,International
48491,train,International
48492,train,International
48493,train,International
48494,train,International
48763,train,Rock
48808,train,Folk
48815,train,Folk
48861,train,Experimental
48862,train,Experimental
48863,train,Experimental
48864,train,Experimental
48865,train,Experimental
48931,train,Experimental
48990,test,Rock
48999,test,Rock
49029,train,Folk
49030,train,Folk
49039,train,Pop
49061,train,Experimental
49062,train,Experimental
49064,train,Experimental
49066,train,Experimental
49067,train,Experimental
49068,train,Experimental
49070,train,Experimental
49071,train,Experimental
49072,train,Experimental
49073,train,Experimental
49394,train,Experimental
49401,train,Experimental
49407,train,Experimental
49408,train,Experimental
49441,val,Rock
49473,train,Pop
49476,train,Hip-Hop
49477,test,Pop
49478,train,Hip-Hop
49479,val,Hip-Hop
49812,train,Rock
49817,train,Rock
49842,train,Folk
49843,train,Folk
49844,train,Folk
49845,train,Folk
49846,train,Folk
49847,train,Folk
49848,train,Folk
49849,train,Folk
49856,train,Folk
49857,train,Folk
50264,train,Hip-Hop
50272,train,Pop
50276,train,Folk
50283,train,International
50323,train,Folk
50444,val,Rock
50445,val,Rock
50446,val,Rock
50447,val,Rock
50448,val,Rock
50449,val,Rock
50539,train,Rock
50543,train,Rock
50752,test,Rock
50753,test,Rock
50754,test,Rock
50836,train,Experimental
50952,train,Folk
50955,train,Instrumental
50956,train,Instrumental
51004,train,International
51005,train,International
51006,train,International
51111,train,Experimental
51112,train,Experimental
51113,train,Experimental
51114,train,Experimental
51115,train,Experimental
51117,train,Experimental
51118,train,Experimental
51120,train,Pop
51157,val,Experimental
51158,val,Experimental
51203,train,Experimental
51260,test,Pop
51261,val,Pop
51262,train,Pop
51263,train,Pop
51265,train,Pop
51267,train,Pop
51268,train,Pop
51269,train,Pop
51271,train,Pop
51272,test,Pop
51273,train,Pop
51274,train,Pop
51275,train,Pop
51276,train,Pop
51278,val,Pop
51291,val,Pop
51292,val,Pop
51301,test,Experimental
51305,test,Experimental
51333,train,Folk
51479,train,Experimental
51655,val,Folk
51659,val,Folk
51661,val,Folk
51776,train,Instrumental
51784,train,Electronic
51785,train,Electronic
51918,val,Folk
51919,val,Folk
51923,train,Electronic
51954,train,Electronic
51991,train,International
51992,train,International
51998,train,International
51999,train,International
52000,train,International
52001,train,International
52034,train,Pop
52035,train,Pop
52036,train,Pop
52037,train,Pop
52039,train,Pop
52040,train,Pop
52041,train,Pop
52042,train,Pop
52044,train,Pop
52045,train,Pop
52118,train,International
52119,train,International
52120,train,International
52121,train,International
52122,train,International
52123,train,International
52124,train,International
52125,train,International
52126,train,International
52127,train,International
52128,train,International
52129,train,International
52141,train,Experimental
52375,val,Pop
52380,val,Pop
52389,val,Pop
52393,val,Pop
52409,train,Electronic
52446,train,Instrumental
52447,train,Instrumental
52448,train,Instrumental
52449,train,Instrumental
52451,train,Instrumental
52452,val,Instrumental
52500,train,Folk
52501,train,Folk
52502,train,Folk
52508,train,Folk
52522,train,Rock
52579,train,Hip-Hop
52628,train,Electronic
52629,train,Electronic
52630,train,Electronic
52631,train,Electronic
52632,train,Electronic
52633,train,Electronic
52634,train,Electronic
52635,train,Electronic
52636,train,Electronic
52637,train,Electronic
52638,train,Electronic
52639,train,Electronic
52641,train,Electronic
52642,train,Electronic
52644,train,Electronic
52645,train,Electronic
52646,train,Electronic
52647,train,Electronic
52648,train,Electronic
52649,train,Electronic
52650,train,Electronic
52859,train,Experimental
52860,train,Experimental
52861,train,Experimental
52862,train,Experimental
52945,val,Folk
52946,val,Folk
52947,val,Folk
52948,val,Folk
52950,val,Folk
52951,val,Folk
52953,val,Folk
52954,val,Folk
52955,val,Folk
53152,train,International
53154,train,International
53156,train,International
53157,train,International
53158,train,International
53159,train,International
53160,train,International
53228,test,Pop
53229,test,Pop
53299,train,International
53300,train,International
53301,train,International
53302,train,International
53379,train,Hip-Hop
53381,train,Hip-Hop
53457,train,Electronic
53496,train,Electronic
53576,train,Folk
53578,train,Folk
53586,test,Folk
53587,test,Folk
53588,test,Folk
53589,test,Folk
53591,train,Pop
53592,train,Pop
53675,train,Experimental
53723,train,International
53724,train,International
53725,train,International
53726,train,International
53727,train,International
53728,train,International
53729,train,Experimental
53807,train,Rock
53862,train,Electronic
53863,train,Electronic
53937,train,Pop
54019,train,Experimental
54031,train,Pop
54032,train,Pop
54033,train,Pop
54034,train,Pop
54037,train,Pop
54039,train,Pop
54061,train,Folk
54062,train,Folk
54063,train,Folk
54064,train,Folk
54149,train,Instrumental
54150,train,Instrumental
54151,train,Instrumental
54152,train,Instrumental
54153,train,Instrumental
54154,train,Instrumental
54155,train,Instrumental
54156,train,Instrumental
54158,train,Instrumental
54159,train,Instrumental
54160,train,Instrumental
54163,train,Rock
54234,train,Pop
54235,train,Pop
54236,train,Pop
54237,train,Pop
54297,train,Folk
54335,train,Electronic
54365,train,Hip-Hop
54376,train,Hip-Hop
54433,train,International
54436,train,International
54437,train,International
54438,train,International
54442,train,International
54443,train,International
54463,val,International
54464,val,International
54465,val,International
54466,val,International
54467,val,International
54468,val,International
54469,val,International
54470,val,International
54475,train,International
54476,train,International
54479,train,International
54480,train,International
54481,train,International
54482,train,International
54496,train,Experimental
54554,val,Experimental
54568,train,International
54570,train,International
54576,train,International
54578,train,International
54580,train,International
54621,train,Rock
54623,train,Rock
54624,train,Rock
54625,train,Rock
54626,train,Rock
54662,train,Electronic
54664,train,Pop
54665,train,Pop
54666,train,Pop
54667,train,Pop
54703,test,Folk
54719,train,Electronic
54735,train,Rock
54753,train,Hip-Hop
54874,train,Electronic
54942,train,Rock
55076,train,Pop
55097,train,Hip-Hop
55100,train,Hip-Hop
55101,train,Hip-Hop
55102,train,Hip-Hop
55113,train,Hip-Hop
55119,train,Hip-Hop
55120,train,Hip-Hop
55121,train,Hip-Hop
55122,train,Hip-Hop
55123,train,Hip-Hop
55124,train,Hip-Hop
55149,train,Electronic
55183,val,Electronic
55186,val,Electronic
55231,train,International
55232,train,International
55233,train,International
55234,train,International
55235,train,International
55236,train,International
55237,train,International
55238,train,International
55240,train,International
55241,train,International
55242,train,International
55285,train,Pop
55286,train,Pop
55287,train,Pop
55288,train,Pop
55289,train,Pop
55290,train,Pop
55291,train,Pop
55292,train,Pop
55293,train,Pop
55294,train,Pop
55295,train,Pop
55402,train,Rock
55430,train,Pop
55436,train,Pop
55437,train,Pop
55480,train,Experimental
55481,train,Experimental
55549,train,Hip-Hop
55572,train,Hip-Hop
55709,train,Rock
55710,train,Rock
55711,train,Rock
55712,train,Rock
55713,train,Rock
55714,train,Rock
55715,train,Rock
55716,train,Rock
55717,train,Rock
55718,train,Rock
55719,train,Rock
55782,val,Electronic
55783,train,Electronic
55786,train,Electronic
55807,train,Electronic
55808,train,Electronic
55809,train,Electronic
55810,train,Electronic
55811,train,Electronic
55826,train,International
55827,train,International
55828,train,International
55830,train,International
55831,train,International
55832,train,International
55833,train,International
55900,train,Hip-Hop
56010,train,Experimental
56015,train,Experimental
56020,train,Experimental
56028,train,Electronic
56029,train,Electronic
56030,train,International
56031,train,Experimental
56033,train,Experimental
56034,train,Electronic
56036,train,Electronic
56247,train,Pop
56248,train,Pop
56249,train,Pop
56273,train,Pop
56274,train,Pop
56275,train,Pop
56460,val,Pop
56465,train,International
56466,train,International
56467,train,International
56468,train,International
56469,train,International
56470,train,International
56471,train,International
56472,train,International
56474,train,International
56493,train,Hip-Hop
56495,train,Hip-Hop
56496,train,Hip-Hop
56497,train,Hip-Hop
56498,train,Hip-Hop
56499,train,Hip-Hop
56516,train,Folk
56517,train,Folk
56518,train,Folk
56519,train,Folk
56520,train,Folk
56521,train,Folk
56523,test,Electronic
56552,val,Rock
56559,val,Rock
56639,train,Hip-Hop
56640,train,Hip-Hop
56641,train,Hip-Hop
56645,train,Rock
56646,train,Rock
56648,train,Rock
56649,train,Rock
56650,train,Rock
56651,train,Rock
56686,train,International
56687,train,International
56688,train,International
56689,train,International
56690,train,International
56691,train,International
56692,train,International
56693,train,International
56694,train,International
56695,train,International
56696,train,International
56795,train,Electronic
56796,train,Electronic
56797,train,Electronic
56798,train,Electronic
56799,train,Electronic
56800,train,Electronic
56801,train,Electronic
56802,train,Electronic
56803,train,Electronic
56804,train,Electronic
56805,train,Electronic
56874,val,Electronic
56888,train,Experimental
56895,test,Pop
56929,test,Rock
57078,val,Pop
57164,train,Folk
57175,train,Folk
57176,train,Folk
57177,train,Folk
57178,train,Pop
57179,train,Pop
57180,train,Pop
57271,test,Experimental
57272,test,Experimental
57273,test,Experimental
57274,test,Experimental
57344,train,Experimental
57360,train,Experimental
57371,train,Instrumental
57417,train,Electronic
57418,train,Instrumental
57435,val,Pop
57437,val,Pop
57439,val,Pop
57440,train,Experimental
57442,train,Experimental
57500,train,Rock
57540,test,Electronic
57569,train,Rock
57626,train,Experimental
57627,train,Experimental
57628,train,Experimental
57629,train,Experimental
57630,train,Experimental
57639,train,Folk
57640,train,Folk
57648,train,Folk
57658,train,Rock
57661,train,Rock
57662,train,Rock
57663,train,Rock
57665,train,International
57691,train,International
57697,train,International
57819,train,Hip-Hop
57820,train,Hip-Hop
57821,train,Hip-Hop
57822,train,Hip-Hop
57823,train,Hip-Hop
57891,val,Rock
57892,val,Rock
57936,train,Experimental
57937,train,Experimental
57938,train,Experimental
57939,train,Experimental
57943,train,Experimental
57968,train,Rock
58052,train,Experimental
58053,train,Experimental
58054,train,Experimental
58060,train,Experimental
58061,train,Experimental
58063,train,Experimental
58068,train,Experimental
58070,train,Experimental
58115,train,Pop
58116,train,Pop
58117,train,Pop
58135,train,Folk
58140,train,Folk
58161,train,Pop
58162,train,Pop
58164,train,Pop
58166,train,Pop
58169,train,Pop
58170,train,Pop
58173,train,Pop
58174,train,Pop
58207,val,Hip-Hop
58212,train,Hip-Hop
58213,train,Hip-Hop
58215,train,Hip-Hop
58221,train,Rock
58225,train,Rock
58333,val,Rock
58334,val,Rock
58341,train,Electronic
58474,train,Pop
58539,val,Rock
58540,val,Rock
58541,val,Rock
58542,val,Rock
58543,val,Rock
59078,train,Rock
59373,train,Rock
59374,train,Rock
59443,val,Pop
59445,val,Pop
59446,val,Pop
59448,val,Pop
59449,val,Pop
59451,val,Pop
59454,val,Pop
59561,train,Rock
59562,test,Rock
59581,test,International
59653,train,International
59654,train,International
59656,train,International
59657,train,International
59658,train,International
59659,train,International
59660,train,International
59663,train,International
59664,train,International
59666,train,International
59667,train,International
59669,train,International
59671,train,International
59673,train,International
59675,train,International
59676,train,International
59677,train,International
59678,train,International
59679,train,International
59680,train,International
59681,train,International
59682,train,International
59683,train,International
59684,train,International
59685,train,International
59686,train,International
59687,train,International
59688,train,International
59695,test,International
59702,train,International
59706,train,International
59707,train,International
59708,train,International
59709,train,International
59710,train,International
59711,val,International
59718,val,International
59719,train,International
59720,train,International
59721,train,International
59723,train,International
59724,train,International
59725,train,International
59726,train,International
59727,train,International
59823,train,Experimental
59876,train,Rock
59930,train,Experimental
60037,train,International
60038,train,International
60041,train,International
60042,train,International
60045,train,International
60048,train,International
60074,train,Experimental
60143,train,International
60144,train,International
60145,train,International
60146,train,International
60170,train,Folk
60317,train,Experimental
60331,val,Experimental
60472,train,Hip-Hop
60474,train,Hip-Hop
60476,test,Hip-Hop
60477,train,Hip-Hop
60478,train,Hip-Hop
60510,train,Hip-Hop
60533,test,International
60534,test,International
60535,test,International
60536,test,International
60537,test,International
60544,train,International
60547,train,International
60548,train,International
60549,train,International
60736,train,Rock
60753,train,International
60754,train,International
60755,train,International
60756,train,International
60757,train,International
60758,train,International
60775,train,International
60776,train,International
60777,train,International
60857,train,International
60864,train,International
60865,train,International
60871,test,International
60872,test,International
60873,test,International
60874,test,International
60875,test,International
60994,train,Experimental
61006,train,Folk
61007,train,Folk
61008,train,Folk
61010,train,Folk
61011,train,Folk
61012,train,Folk
61013,train,Folk
61159,train,Hip-Hop
61160,train,Hip-Hop
61161,train,Hip-Hop
61172,train,Hip-Hop
61174,train,Hip-Hop
61175,train,Hip-Hop
61452,train,Hip-Hop
61453,train,Hip-Hop
61491,train,Rock
61492,train,Rock
61493,train,Rock
61587,train,Pop
61589,train,Pop
61591,train,Pop
61592,train,Pop
61668,train,Hip-Hop
61670,train,Pop
61679,train,Pop
61734,val,Pop
61736,val,Pop
61742,val,Pop
61814,train,Rock
61820,test,Rock
61821,test,Rock
61884,train,Hip-Hop
62001,train,Hip-Hop
62003,train,Instrumental
62005,train,Instrumental
62007,train,Instrumental
62163,train,Pop
62164,train,Pop
62165,train,Pop
62180,train,Instrumental
62183,train,International
62184,val,International
62185,train,International
62186,train,International
62187,train,International
62188,train,International
62189,train,International
62190,train,International
62191,train,International
62192,train,International
62193,train,International
62194,train,International
62195,train,International
62196,train,International
62337,train,Rock
62426,train,Folk
62436,train,Pop
62445,train,Rock
62446,train,Pop
62448,train,Pop
62449,train,Pop
62450,train,Pop
62452,train,Pop
62458,train,Rock
62525,train,International
62526,train,International
62527,train,International
62528,train,International
62529,train,International
62531,train,International
62532,train,International
62533,train,International
62534,train,International
62586,train,Rock
62589,train,International
62591,train,International
62592,train,International
62594,train,International
62595,train,International
62596,train,International
62655,train,Rock
62671,train,Electronic
62742,train,Pop
62748,train,Pop
62749,train,Pop
62750,train,Pop
62751,train,Pop
62753,train,Pop
63043,train,Rock
63044,train,Rock
63045,train,Rock
63064,test,Electronic
63065,test,Electronic
63117,train,Rock
63149,test,Experimental
63159,test,Experimental
63161,test,Experimental
63191,train,Rock
63208,train,Folk
63224,train,Pop
63226,train,Pop
63250,test,Folk
63251,test,Folk
63252,test,Folk
63253,test,Folk
63255,test,Folk
63257,test,Folk
63258,test,Folk
63287,train,Instrumental
63289,train,Instrumental
63290,train,Instrumental
63291,train,Instrumental
63292,train,Instrumental
63456,test,Folk
63457,test,Folk
63470,train,Rock
63471,train,Rock
63472,train,Rock
63626,train,Experimental
63655,train,Electronic
63733,train,Hip-Hop
63747,train,Hip-Hop
63755,train,Hip-Hop
63757,train,Hip-Hop
63770,train,Hip-Hop
63789,train,Hip-Hop
63803,train,Hip-Hop
63804,train,Hip-Hop
63805,train,Hip-Hop
63874,train,Hip-Hop
63900,train,Hip-Hop
63908,train,Hip-Hop
63922,train,Rock
63936,train,Experimental
63999,train,Pop
64005,train,Pop
64006,train,Pop
64007,train,Pop
64008,train,Pop
64009,train,Pop
64035,train,Rock
64078,train,Experimental
64079,val,Pop
64091,train,Experimental
64093,train,Experimental
64247,train,Experimental
64248,train,Experimental
64249,train,Experimental
64252,train,Experimental
64253,train,Experimental
64331,train,Electronic
64332,train,Electronic
64333,train,Electronic
64334,train,Electronic
64338,train,Hip-Hop
64364,train,Pop
64365,train,Pop
64366,train,Pop
64407,train,International
64408,val,International
64409,train,International
64410,train,International
64515,val,Hip-Hop
64516,val,Hip-Hop
64517,val,Hip-Hop
64519,val,Hip-Hop
64520,val,Hip-Hop
64521,val,Hip-Hop
64522,val,Hip-Hop
64523,val,Hip-Hop
64535,train,Electronic
64536,train,Electronic
64537,train,Electronic
64538,train,Electronic
64542,train,Electronic
64553,train,Folk
64556,train,Folk
64567,train,Rock
64590,val,International
64591,val,International
64592,val,International
64593,val,International
64594,train,Experimental
64601,train,Experimental
64604,train,Experimental
64618,test,Electronic
64625,val,Hip-Hop
64626,val,Hip-Hop
64627,val,Hip-Hop
64628,val,Hip-Hop
64629,val,Hip-Hop
64630,val,Hip-Hop
64631,val,Hip-Hop
64659,train,Rock
64787,train,Pop
64788,train,Pop
64789,train,Pop
64796,train,Pop
64809,train,Folk
64834,train,Pop
64840,train,Pop
64841,train,Pop
64854,train,Experimental
64855,train,Experimental
64856,train,Experimental
64857,train,Experimental
64858,train,Experimental
64859,train,Experimental
64860,train,Experimental
64861,train,Experimental
64862,train,Experimental
64863,train,Experimental
64864,train,Experimental
64865,train,Experimental
64866,train,Experimental
64893,train,Experimental
64895,train,Experimental
64896,train,Experimental
64918,train,Rock
64919,train,Rock
64988,train,Hip-Hop
64989,train,Hip-Hop
64990,train,Hip-Hop
64991,train,Hip-Hop
64992,train,Hip-Hop
64993,train,Hip-Hop
64994,train,Hip-Hop
64995,train,Hip-Hop
65037,val,Electronic
65038,val,Electronic
65039,val,Electronic
65040,val,Electronic
65063,train,Electronic
65064,train,Electronic
65073,train,Electronic
65076,train,International
65077,train,International
65090,train,Experimental
65234,train,Experimental
65265,test,Experimental
65488,train,Electronic
65619,train,Rock
65683,val,Folk
65685,train,Folk
65745,val,Hip-Hop
65752,train,Hip-Hop
65755,train,Pop
65756,train,Pop
65777,test,Electronic
65779,test,Electronic
65780,test,Electronic
65893,train,Folk
66058,train,Folk
66073,train,Electronic
66074,train,Electronic
66075,train,Electronic
66076,train,Electronic
66180,train,Folk
66187,train,Folk
66390,train,Electronic
66394,val,Rock
66405,train,Rock
66469,train,Experimental
66482,train,Experimental
66483,train,Experimental
66525,train,Instrumental
66534,test,Rock
66535,test,Rock
66536,test,Rock
66537,test,Rock
66538,test,Rock
66539,test,Rock
66636,train,Electronic
66637,train,Electronic
66638,train,Electronic
66641,train,Pop
66643,train,Pop
66644,train,Pop
66646,train,Pop
66648,train,Pop
66649,train,Pop
66650,train,Pop
66689,val,Electronic
66690,val,Electronic
66717,test,Rock
66757,train,Instrumental
66782,val,Pop
66783,val,Pop
67007,train,Pop
67010,train,Pop
67011,train,Folk
67016,train,Folk
67017,train,Folk
67121,train,Rock
67163,train,Rock
67232,train,Hip-Hop
67233,train,Hip-Hop
67235,train,Hip-Hop
67237,val,Rock
67308,train,Electronic
67330,test,Pop
67331,test,Pop
67332,test,Pop
67333,test,Pop
67334,test,Pop
67336,test,Pop
67357,train,Pop
67358,train,Pop
67359,train,Pop
67360,train,Pop
67361,train,Pop
67362,train,Pop
67363,train,Pop
67364,val,Pop
67365,test,Pop
67366,train,Pop
67367,train,Pop
67368,train,Pop
67412,train,Rock
67457,test,Experimental
67470,train,Electronic
67500,train,Experimental
67553,train,Electronic
67556,train,Rock
67557,train,Rock
67558,train,Rock
67597,train,Folk
67598,train,Folk
67600,train,Folk
67637,train,Electronic
67638,val,Electronic
67639,train,Electronic
67640,train,Electronic
67660,train,Rock
67661,train,Rock
67673,train,Rock
67707,train,Experimental
67760,train,Pop
67763,train,Folk
67764,train,Folk
67765,train,Folk
67766,train,Folk
67784,train,Hip-Hop
67793,train,Hip-Hop
67829,train,Experimental
68353,train,Pop
68354,train,Pop
68355,train,Pop
68356,train,Pop
68404,test,Rock
68407,train,Experimental
68410,train,Experimental
68444,train,Electronic
68531,train,Hip-Hop
68536,test,Experimental
68537,test,Experimental
68538,val,Experimental
68539,train,Experimental
68540,train,Experimental
68541,train,Experimental
68543,train,Experimental
68549,train,Experimental
